"504","la fe  - 2676","la fe  - 2676","la fe  - 2676","(01 81) 81-40-02-49 y 54  ","3"
"508","chapultepec - 4137","chapultepec - 4137","chapultepec - 4137","01 81 84864517/4518/4519/4520/4521/4522","3"
"526","mantehuala arboledas - 2080","mantehuala arboledas - 2080","mantehuala arboledas - 2080","(01 488) 882 5377  ","3"
"543","aeropuerto tampico - 1902","aeropuerto tampico - 1902","aeropuerto tampico - 1902","01 833 2277427 / 2277327/ 1259425 / 1259546 / 1259664","3"
"562","merida norte - 1016","merida norte - 1016","merida norte - 1016","01 999941 5863/ 5864/ 5865/ 5866/ 5867/ 5868/ 5869/ 5869/ 5870","3"
"572","la paz - 1012","la paz - 1012","la paz - 1012","(01.612) 165-49-90
(01.612) 165-49-91
(01.612) 165-49-92","7"
"579","torreon - 1001","torreon - 1001","torreon - 1001","(01.871) 721.53.87
(01.871) 721.51.51
(01.871) 721.65.40
(01.871) 721.66.60                                            01 871 721 77 71  ","7"
"620","insurgentes - 4124","insurgentes - 4124","insurgentes - 4124","tel. 52.64.50.85
fax 50.20.20.49
","8"
"635","lomas anahuac - 4110","lomas anahuac - 4110","lomas anahuac - 4110","tel. 52.91.99.38
fax 52.91.99.31
","8"
"642","mundo e  - 4122","mundo e  - 4122","mundo e  - 4122","tel. 53.66.94.82
fax 53.66.94.81
","8"
"654","acapulco diamante - 4221","acapulco diamante - 4221","acapulco diamante - 4221","tel. 01.744.433.29.99","8"
"666","paseo alto lozano morelia - 4274","paseo alto lozano morelia - 4274","paseo alto lozano morelia - 4274","tel. 01.443.204.06.23","8"
"685","plaza san pedro - 4154","plaza san pedro - 4154","plaza san pedro - 4154","tel. 01.22.22.48.96.46
fax 01.22.22..48.74.12
","8"
"699","punto los mochis - 4441","punto los mochis - 4441","punto los mochis - 4441","tel. 01.668.812.0871","8"
"706","jalapa las américas - 4197","jalapa las américas - 4197","jalapa las américas - 4197","tel.01.22.88.13.99.47
fax 01.22.88.13.99.49
","8"
"741","f. f . la cuspide - 184",,,,"2"
"754","f culiacan sendero -163",,,,"2"
"762","irapuato cibeles - 253",,,,"1"
"768","zacatecas galerias - 250",,,,"1"
"771","city shop del valle - 4539",,,,"8"
"773","gran terrza oblatos - 4294",,,,"8"
"774","nuevo veracruz - 4492",,,,"8"
"795","F. F. COMITAN - 472",,,,"15"
"775","f.tijuana - 161","Baja California",,,"2"
"776","tuxtla oriente - 172","Chiapas",,,"2"
"777","ff plaza central - 182","cdmx",,,"2"
"778","xochimilco - 190","cdmx",,,"2"
"796","parque las antenas - 456",,,,"15"
"797","f.f. nicolas romero - 396",,,,"15"
"780","ff ixtapaluca sendero -139","cdmx",,,"2"
"781","ff valle de chalco - 181","Estado de Mexico",,,"2"
"798","ff uriangato - 141",,,,"15"
"782","ff lago de guadalupe - 183","Estado de Mexico",,,"2"
"799","tonala - 459",,,,"15"
"784","ff chimalhuacan - 186","Estado de Mexico",,,"2"
"783","ff la cuspide - 184","Estado de Mexico",,,"2"
"785","f tecamac","Estado de Mexico",,,"2"
"786","zumpango - 196","Estado de Mexico",,,"2"
"787","texcoco - 197","Estado de Mexico",,,"2"
"788","ff cuatla - 192",,,,"2"
"789","f los mochis - 160",,,,"2"
"790","f culiacan sendero - 163",,,,"2"
"791","toluca- 140",,,,"2"
"800","f. f. oaxaca plaza  bella - 463",,,,"15"
"801","tuxtepec - 388",,,,"15"
"794","gran terraza oblatos- 4563",,,,"8"
"802","parque puebla - 386",,,,"15"
"793","irapuato cibeles- 253",,,,"1"
"803","tlaxcala - 177",,,,"15"
"804","apizaco - 397",,,,"15"
"805","paseo queretaro - 455",,,,"2"
"806","victoria querétaro - 132",,,,"1"
"807","cuernavaca averanda - 248",,,,"1"
"808","san angel - 128",,,,"1"
"809","las antenas - 258",,,,"1"
"810","atizapan - 246",,,,"1"
"811","chimalhuacan - 256",,,,"1"
"812","toreo/ cuatro caminos - 130",,,,"1"
"813","parque puebla - 257",,,,"1"
"814","tampico altama - 254",,,,"1"
